contentful_id,ext_id,name,type,address,lat,lon,status,atm_cash_in,work_on_weekend,full_day,working_time,weekdays,saturdays,phone,atm_branch_image
dL4v8waOUKqgHnYvzQ0mS,2710,ATM RIM SHR MASALLI BRANCH 2,ATM,"Masallı şəh, Heydər Əliyev prospekti 34",39.03509308183585,48.66903560495121,,True,True,True,,,,,
ZGbkQ9JZltsuM3rzr7QbU,542,ATM CNV ARAZ XATAI M/S,ATM,"Bakı ş., Xətai rayonu Xocali pr 29 (ARAZ supermarket)",40.38383137823616,49.87024356170516,,False,,,,,,,
2o0wTpt9oHoY6EyGUFeL4o,2322,ATM CNV  ARAZ TM ELVIN SE,ATM,"Bakı, Suraxanı rayonu, Qaraçuxur qəsəbəsi, Rafiq Alacanov küçəsi 17 (Araz market)",40.401503,49.978186,,True,,,,,,,
5qnEiwkllcJ5ExRVM49GGC,2713,ATM CNV NARİMANOV MNT ARAZ,ATM,"Bakı, Nərimanov rayonu, Çaykovskiy ilə Yanvar Nəsirov küçələrin kəsişməsi ",40.394410748181485,49.87583859188848,,True,True,True,,,,,
20kFT1NHHE5cSkdydVmlxm,775,ATM RIM YEV AGDAM CEMENLI MARKET,ATM,Ağdam rayonu Çəmənli kəndində,40.080851989916,47.047259652537754,,False,True,True,,,,,
5fI0GIyXhDRFW1dAH7x7fH,2724,ATM RIM XIR XIRDALAN ARAZ 10,ATM,"Abşeron, Xırdalan şəhəri, Heydər Əliyev pr Zeynal Abidin tağıyev küçəsi ilə kəsişməsi ",40.44694313470128,49.7493332518712,,True,True,True,,,,,
1Hu2lyylBu0WRoOipesoAG,2723,ATM RIM XIR XIRDALAN TAM STORE,ATM,"Abşeron, Xırdalan şəhəri Heydər Əliyev pr Abşeron City",40.450501025999685,49.74487396679655,,True,True,True,,,,,
3KBAE2UjdA0v2frQKJVtj9,2185,ATM CNV HYUNDAI DERNEGUL,ATM,"Bakı ş., Nərimanov r. Ziya Bünyadov 118 (Dərnəgül yolu) (Hyundai)",40.402058,49.869731,,True,,,,,,,
5t9IzQi3f6xMLq8JuMKAEy,2362,ATM NAKHCHIVAN OLIMPIYA K.,ATM,"Naxçıvan, Əziz əliyev ilə istiqlaliyyat küçələrin kəsişməsi (Naxçıvan Olimpiya mərkəzi)",39.22071925365035,45.41228232087287,,True,True,,,,,,
14grnJuhs0xF3QsN2zqqKp,2179,ATM CNV BINE ATCHILIQ ARAZ,ATM,"Bakı, Xəzər rayonu, Binə atçılıq (Araz market)",40.46587307568208,50.08120116005976,online,True,True,True,,,,,
742hwI97BOh1p7dQUqNnsF,2261,ATM XIR KRISTAL ABSHERON 1 OBA,ATM,"Abşeron, Xırdalan, Heydər Əliyev prospekti, 797b (Oba market)",40.455996870551985,49.73622767858523,,True,,,,,,,
aLI5az0HhkQbsf1zyyfsh,221,ATM CNV CHOBANZADA SPAR,ATM,"Bakı, Nizami rayonu, Çobanzadə küçəsi ",40.399050753040505,49.94023209026796,online,False,True,True,,,,,
6fC0gdkazdXtnTxpoghYDl,2183,ATM RIM XIR HOKMELI MEGASTORE,ATM,Abşeron rayonu Höküməli qəsəbəsi Puta yolunun üzərində Megastore mağazası ,40.43630374880223,49.73034584003714,,True,True,True,,,,,
5o6SdtmRQnt86QBlHHoSox,2082,"ATM CNV AIRPORT, HAVA LIMANI",ATM,"Bakı, Xəzər rayonu , Binə qəsəbəsi, ( Karqo )",40.45683582893795,50.069529558118816,,False,,,,,,,
7c4SwTQx0Vxb7S7EWNYq3L,,ATM JAL CALILABAD M H MARKET,ATM,"Cəlilabad şəhəri, Mirzəli Hüseynzadə küç. 1 (Market)",39.21109254745534,48.50612612544456,,False,,,,,,,
3ThDXFoy2VekDSb0nIt082,1881,ATM RIM SHR LEN BAZARSTORE BAZAR,ATM,"Lənkəran şəhəri, Nizami küçəsi (Bazarstore Lənkəran Bazar)",38.754551250365616,48.848185403065884,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1PjIAOQngZOryzmR6TVExc/bc5fef7fc566652c1938e16a6bafe165/WhatsApp_Image_2025-01-27_at_10.54.12.jpeg
25KYrgLIa0rstHvXICiAcC,1003,ATM GENCE BRANCH-3,ATM,"Gəncə, Azərbaycan küç, 56",40.6679694752913,46.35418187203868,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/p8LQJY9nMRRsTdvNrWVg9/a088b9ab1c80a7746423c781edad513d/5c96ae6a-5424-4b66-a6d2-bd18b200f59c.jpg
6T12jk2r6xxxlfgjxU7YRZ,740,ATM BALAKAN OBA M. KATEX KENDI,ATM,"Balakən, Katex kəndi ",41.6475155,46.5352563,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5XYOQu30o4StmtEwlgCdP4/83ac0ca9f54d1d66e25a687ba42e2385/43eae00c-8498-43f3-a5df-c780d7151a52.jpg
60QSfFUMOPCelbdAbCdt2a,177,ATM CNV BAZARSTORE GANJA PR.,ATM,"Bakı, Xətai rayonu, Gəncə prospekti 63",40.361758,49.96303,,False,,True,,,,,
4WDreoEhcrDk2fDiBZHBYX,2368,ATM RIM YEV XALDAN OBA,ATM,"Yevlax ray., Xaldan Qəsəbəsi (Oba market)",40.7138616,47.218187,,True,,,,,,,
HjdUEwCJgc3GqaEO6PfvH,131,ATM CNV SHUVALAN BRAVO,ATM,"Bakı, Xəzər rayonu, Şüvələn qəsəbəsi, Əliheydər Qarayev küçəsi (Bravo supermarket Şüvələn)",40.48622087765167,50.16677931047352,,True,,,,,,,
5t4aIndhaPa46z5RjXig9k,1996,ATM CNV MEMMEDLI NEPTUN MARKET,ATM,"Abşeron rayonu, Məmmədli qəsəbəsi Əjdər Məlikov küçəsi (Neptun market)",40.51705229333319,49.938459816188335,,False,,,,,,,
4ar3PKSSbJ3DqfBxPZlXc6,197,ATM RIM MIN QADIROGLU TM TEBRIZ,ATM,Mingəçevir şəhər sağ sahil Təbriz küçəsi,40.77271892480843,47.02302420763618,,False,,,,,,,
7cm4EInFxVPgxAWojyc7bP,222,ATM RIM XIR CEYRANBATAN UCUZ MAR,ATM,"Abşeron rayonu, Ceyranbatan qəsəbəsi ŞTQ 20 Yanvar (Ucuz market)",40.5418378626215,49.66195695375019,,False,,,,,,,
3d5esyXtOfJjFtlVcF0lTL,2175,ATM RIM XIR Z.TAGHIYEV QAYALI,ATM,"Sumaqyıt ş., H.Z.Tağıyev qəs., S.Bəhlulzadə 154 (Qayalı market)",40.61905394635429,49.562511935220684,,True,,,,,,,
1zsDN2hqQwqOHGPTpb91LA,2300,ATM CNV 8 NOYABR BRAVO,ATM,"Bakı ş. Xətai rayonu. 8 Noyabr pr. (""Bravo"" supermarket)",40.373283577036645,49.92583554910463,,True,,,,,,,
2KdkLHJNYvYdfrk8JSHpxk,2658,ATM CNV BAZARSTORE BINA ,ATM,"Bakı ş. Xəzər r-nu, Binə qəs., F.Aynulov küç. 61  (Binə qəs. Bazarstore)",40.449762,50.088291,,True,,,,,,,
1ipdjuzjsS5E21dzcGqr84,2568,ATM RIM SHR SABIRABAD ASAN,ATM,"Sabirabad, H.Əliyev Prospekti 128, (Sabirabad ASAN)",40.01754083738211,48.47631260657689,,True,,,,,,,
5xXSc6ac2eQKYtaFvfOWqH,742,ATM OGUZ RIM AGDASH TIC. MERKEZI,ATM,"Ağdaş rayonu, Ağdaş-Qəbələ yolunun üzərində (Ağdaş ticarət mərkəzi)",40.648466045400845,47.497024988075616,,False,,,24/7,,,,
3BJwjSw8EwGi8aVRlrZoDl,2289,ATM CNV KITAB EVI-4,ATM,"Bakı, Səbail rayonu, Nigar Rəfibəyli küçəsi 29 (Kitab evi)",40.37154,49.8366995,,True,,,,,,,
1jTqeK04rMd6RAtUJrehid,2227,ATM CNV SHUVALAN SPAR MARKET,ATM,"Bakı, Xəzər rayonu. Şüvəlan qəsəbəsi  Almas İldirim küçəsi (Spar market)",40.48516339998308,50.18490037919681,,True,,,,,,,
n65yRQ5bprRs2N3WYf4B0,1981,ATM RIM SHR ASTARA PENSAR OBA,ATM,"Astara rayonu, Pensər kəndi (Oba market)",38.605160169339484,48.811333111856705,,False,,,,,,,
2oZKZljVoOc1mWcu0xppIa,1787,ATM RIM SHR CALILABAD UCHTEPE OBA,ATM,"Cəlilabad rayon Üçtəpə kəndində yerləşən (""OBA"" Market)",39.336363,48.430202,,False,,,,,,,
1QyQ1Ag4GXmqFrvhiL7vHF,264,ATM RIM XIR SUM QAYALI BULVAR,ATM,"Sumaqyıt ş., (Qayalı Bulvar)",40.59403855104701,49.682815976274014,,False,,True,,,,,
39yF6D2EtiON3nZTF7nukH,1703,ATM RIM YEV AGDAM IQTIZASDI ZONA,ATM,"Ağdam, İqtisadi Zona",39.98982278165176,46.952088277450315,,False,,,", ",,,,
40T7FUDWdQZOsQvgyOck5h,2704,ATM CNV INGLAB BAZARSTORE DIM,ATM,"Bakı, Nərimanov rayonu, Həsən Əliyev küç DİM üz-bə-üz (Bazarstore İnqlab)",40.3980995486172,49.83070637985353,,True,,True,,,,,
7cfbfWqFEoD93TE3ydtC00,1625,ATM RIM XIR PUTA QASABASI OBA,ATM,"Bakı, Qaradağ rayonu, Puta qəs. (Oba market)",40.299558085073855,49.66176516206742,,False,,,,,,,
3w0VxgNQgbG0rQwPdxiILt,1406,ATM XIR RİM SUMGAYIT AYTAMART,ATM,"Sumqayıt, 20 yanvar küçəsi ilə Heydər Əliyev pr kəsişməsi (Market)",40.58939682328757,49.670517191923736,,False,,,,,,,
6wcuysW9PxgPYAEUzCW3Lx,2389,ATM SBC RISH RAMANA BALLI ,ATM,"Bakı, Suraxanı rayonu, Ramana qəsəbəsi Samir Əliyev küçəsi 3 (Ramana Ballı)",40.44770827515683,50.00907010964657,,True,,True,,,,,
5aGIv6Y6Ocl7WQPFsLcHmE,2655,ATM SBC RISH HOVSAN BALLI,ATM,"Baki, Suraxani rayonu Hovsan qes. Elman Qasimov (Balli market)",40.35874290092089,50.06423096131086,,True,,True,,,,,
6XCaOtLxQL3VoPZKFELZq4,2728,ATM RIM XIR MASAZIR A-PLUS,ATM,"Abşeron, Masazır qəsəbəsi Əliağa Vahid küçəsi 48 (Masazır A-Plus)",40.45976937422712,49.756027205100054,,True,,True,,,,,
4FNQYi27rIjhwBjM77nfoM,225,TM CNV NZS SPAR MARKET,ATM,"Bakı şəh., Xətai rayonu, Kazımağa Kərimov küç 65 ev 5 (NZS Spar)",40.37895828997685,49.92258388189197,,False,,True,,,,,
1Zd45d9v7WoRhEoOnN5GJM,1078,ATM RIM SHR OBA MARKET QARABAGLAR  ,ATM,"Salyan Rayonu, Garabaglı kəndi, OBA MARKE",39.767572297842726,48.978801123895046,,False,,,,,,,
3UUBSVK8bCf2NIfOFdwl95,640,ATM RIM XIR SHAMAXI BRAVO,ATM,Şamaxı şəhəri Məmməd əmin Rəsulzadə küçəsi (Bravo market),40.64230841555442,48.635593140791855,,False,,,,,,,
odFBWtHvdrstjalixZcEV,2337,ATM CNV PIRALLAHI ARAZ MARKET,ATM,"Bakı, Pirallahı rayonu, Pirallahı ŞTQ K.Rzayev (Araz market)",40.449861,50.3385,,True,,True,,,,,
ZosOPcaCPowUJZEJS0rLu,490,ATM RIM QAZAX TOVUZ YANIGLI,ATM,"Tovuz rayonu, Yanıqlı kəndi (Real market)",40.85114172219673,45.69436312843058,,False,,,,,,,
3Zayvtg0VNz3YuWI9Mi2Dz,2419,ATM RIM GENCE SHAHZADE MARKET,ATM,"Gəncə şəhəri, Atabəylər küç.,179B (Şahzadə market)",40.723499,46.396224,,True,,True,,,,,
3oTcqp4sJMDPy6EjBjoG0N,486,ATM NAX. ŞAHBUZ ŞƏHƏRİ ŞAHSTORE MARKET,ATM,Şahbuz şəhər M.Muşfiq küçəsi (Şahstore market),39.402554,45.565884,,False,,,,,,,
1MONx7C5BmIPZ8qJfcaPQH,583,ATM RIM XIR SUM BARZAN MARKET,ATM,"Sumqayit seheri Azerbaycan PR ,Sumqayit seher stadionu ve Nesiminin heykelinin yani (Bərzan market)",40.5984261,49.6735601,,False,,True,,,,,
4UwlHsLQSy5X8EHYaArFAM,370,ATM XACHMAZ OBA MARKET,ATM,"Xaçmaz,H.ALIYEV  PR. (Oba market)",41.466084790724324,48.78724908093821,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1vWWpbJpsJY7WremfkCedS/619aa5ae0441db9d406393c8332ce114/WhatsApp_Image_2023-08-17_at_09.22.41.jpeg
2OznWOetZ3sFv87LysIAHy,2326,ATM RIM SHR SALYAN NEPTUN,ATM,Salyan rayon. Yusif Qasımov küçəsi (Neptun Salyan),39.58975,48.97412,,True,,True,,,,,
3hJGMcXSALsUNtQeHKAaPn,329,ATM RIM SHR SAATLI SHIRINBEY,ATM,Saatlı rayon Şirinbəy kəndi (Nadir Ticarət mərkəzi),39.88524638919933,48.53784214857403,,False,,,,,,,
4kx4P9ogBuBPunhadYL2Sn,2741,ATM YEV RIM ZENGILAN HAVA LIMANI,ATM,"Zəngilan rayonu, (Zəngilan Hava limanı)",39.093668147250995,46.73597432981587,,True,,True,,,,,
1DyDXll7X9UroBsjdxhSuN,2544,ATM FUZULI HAVA LIMANI,ATM,Füzuli Hava limanı,39.59536367201911,47.19774249914106,,True,,,,,,,
5CVCoqXqvCEv2CzbgmW2lA,1788,ATM KURDEMIR MOLLA KEND OBA M.,ATM,Kürdəmir rayonu Mollakənd (Oba Market),40.11618294614122,48.10036742797913,,False,,,,,,"40.11618294614122,48.10036742797913",https://images.ctfassets.net/rckhx7d9app2/18r7XlepG9b1GDAOZ3u9i4/2eb1742853d10ffcbede22ca91780db3/WhatsApp_Image_2023-08-23_at_16.37.58.jpeg
43kVPQwRwn5ObO4HCgCWDZ,863,ATM KURDAMIR ARIF MARKET,ATM,"Kürdəmir, Kürdəmir-Ağsu şossesinin sol tərəfində yerləşən “Arif Market” mağazası",40.380251,48.184177,,False,,True,,,,,
6iYnM2lNSMV9NJgisjIw7k,2080,ATM CNV BAKU BAY TOWER,ATM,"Bakı şəhəri, Xətai rayonu, ​8 Noyabr prospekti, 25/5 (Baku Bay Tower)",40.38060561165233,49.87994502112231,,False,,,,,,,
3AdOpeys7QZUre5TFVyhD6,519,ATM NAKHCHIVAN KANGARLI QAZ ,ATM,"Naxçıvan, Kəngərli r-nu,  Qaz idarəsi",39.41259555672917,45.1211206190765,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7GPXKR8sfpSTkkNPKr3Cfa/2af628563b06ff07e0c3b21fff8ea670/WhatsApp_Image_2024-02-16_at_12.00.52__1_.jpeg
2C5GbMW45toGPROxBMYow0,505,ATM NAKH SHARUR INTERNET VE YENI TEXNOLOGIYALARIN TEDRİSİ MERKEZİ,ATM,"Şərur, Şərur,H.əliyev prospekti, 37A (Kompyuter təlim-tədris mərkəzi)",39.555615,44.983507,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/ULyYx8OEnvwstKsF6mngi/40b5e583acc43a45a6126e190fc41a70/WhatsApp_Image_2024-02-16_at_13.20.56.jpeg
5nAGj9myhsWghCko02PJ8z,534,ATM RIM GENCE SOVXOZ NIZAMI OBA market,ATM,"Gəncə, Üzeyir Hacıbəyov küç. (Z. Hacıyev küç. Kəsişməsi) OBA market",40.71083725084026,46.376986340737,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5Q3vF4ihlJz0Yjs6PUR3Lj/95c330a56f3ee9c7d2c6c2c3e4c76508/47_Sayl__ATM.jpeg
1wUmVkyuW1FfuoZc0k1Cfe,218,ATM NAX. ARAZ MARKET 2,ATM,Naxçıvan şəhər.Nəsrəddin tusi küçəsi  (Araz market 2),39.2004,45.4221,,False,,,,,,,
HR57xUHe6bw7NHmc6rgQ2,467,ATM RIM XIR QARADAG DYP TEXNIKI,ATM,"Bakı, Qaradağ rayonu, Lökbatan, Bakı dairəvi yol (DYP, Texniki baxış mərkəzi)",40.314207425170856,49.77548024508964,,False,,,,,,,
6mkuNp5LDXKxhJqxgDfqoI,709,"ATM NAKHCHIVAN, AVIAKASSA",ATM,"Naxçıvan, Cəlil Məmmədquluzadə küçəsi, Aerokassa",39.202626,45.41054,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7HFKbPdRKAmELEIa9hXbP3/6ef9a579847973ff2d9cd3d3994f227d/WhatsApp_Image_2024-02-14_at_11.21.58.jpeg
6A333cTU6CW1iYCUBRIpqM,935,ATM CNV SIZIN MARKET BABEK ,ATM,"Bakı, Xətai r-nu, Babək pr. ilə Q.Qarayev k. Kəsişməsi (Sizin market 24/7)",40.39478087355298,49.9500376529113,,False,,,,,,,
6DYwVELLr5hXQEUEcgeXcE,291,ATM RIM YEV ZENGILAN AGALI,ATM,"Zəngilan rayonu, Ağalı kəndi",39.17916796640746,46.7606557698251,,False,,,,,,,
6POemkvv7AOZnuODtVOjxQ,279,ATM BALAKAN BUM M. QABAQCOL,ATM,"Balakən r., Qabaqçöl qəsəbəsi",41.7102966,46.2697115,,False,,True,,,,,https://images.ctfassets.net/rckhx7d9app2/6Taa2ZqzAiQ2fwmipCGJFU/d1cb97e4ded1867f5e3faac187269795/IMG-20231229-WA0008.jpg
clwl4L4jjCdpZicvPhukG,453,ATM CNV ARAZ MARKET FATALIYEV53,ATM,"Bakı, Suraxanı rayonu, Bakıxanov qəsəbəsi, Fətəliyev küçəsi 53 (""Qloriya"" ticarət mərkəzi)",40.416287,49.96804,,False,,,,,,,
5rix9YUZeqNKneaGMmtoO1,242,ATM CNV KESHLA OBA MARKET ,ATM,"Bakı, Nizami rayonu, Keşlə qəsəbəsi, Kazımov küçəsi (Market)",40.39390102772468,49.89503444225309,,False,,True,,,,,
50ajf49YKtw1FzOw9MVXlp,2616,ATM USD CNV HEAD OFFICE (OLD BUILDING),ATM,"Bakı, Nəsimi rayonu, Nizami küçəsi, 67 (ABB Baş İdarə (köhnə inzibati bina)) ",40.372273,49.836737,,False,,,24 hours,,,937,
2P2RG35SUcectOQn1gFZBh,2536,ATM USD CNV PARK BULVAR,ATM,"Bakı, Səbail rayonu, Neftçilər pr. (""Park Bulvar "" yeraltı dayanacaq) ",40.370972,49.849891,,True,,,,,,937,
3SHfYt8VtzjHf6H8Dl5Hc4,2535,ATM USD CNV AIRPORT NORTH (1) TERMINAL 1 - FLOOR 1,ATM,"Bakı şəhəri, Xəzər r-nu, Binə qəs., H.Əliyev adına Beynəlxalq Hava Limanı Şimal (1) terminal 1-ci mərtəbə)",40.465292872023326,50.05242882157553,,True,,,,,,937,
3qTBZ0zZibAHlYjlvdaUB0,2626,ATM USD CNV GENCLIK FILIALI,ATM,"Bakı, Nərimanov r. Akademik H.Əliyev 94 (ABB Gənclik filialı)",40.403239,49.854116,,False,,,24 hours,,,937,
61FyPXoRkmAcBnByNtcmR6,2011,ATM USD CNV ROYAL PARK YASAMAL,ATM,"Baki şəhəri, Yeni Yasamal rayonu, Kənar dairəvi yol 10",40.377284,49.79102,,False,,,,,,,
LtcjdgzJT2tbPao8GMmiU,2187,ATM USD CNV ABSHERON BRANCH NR,ATM,"Yasamal r.,İzmir küçəsi 1033 məhəllə (ABB Abşeron filialı)",40.388398,49.824065,,True,,,,,,,
3pO7qDMXWSwnUaF77GuTuw,2495,ATM USD CNV HAVA LIMANI CENUB TERM.  2 GRG,ATM,"Xəzər rayonu , Binə qəsəbəsi, (H.Əliyev adına Beynəlxalq Hava Limanı)",40.4626571452584,50.04960511045073,,True,,,,,,,
4kNYSDfKrqq6dkCq2WDj8F,1761,ATM USD CNV AZ. XAZAR DENIZ GEMICILIK,ATM,"Bakı şəhəri, Xətai r-nu, Zığ şossesi, 2236-cı məhəllə, Azərbaycan Xəzər Dəniz Gəmiçiliyi Quru Yük Limanı məntəqəsi",40.36292739751346,49.9345118969609,,False,,,,,,,
77jRD3GnpR5L7ldfcmkT16,1738,ATM USD CNV XATAI BRANCH 1,ATM,"Bakı şəhəri, Xətai r-nu, Nobel pr. 23, (ABB  Xətai filialı ( ASAN-2 xidmətinin yanı ))",40.3791493,49.8786948,,False,,,,,,,
3oOlOQfk7KrgTvxkuDKyph,2498,ATM USD CNV PORT BAKU MALL 1,ATM,"Bakı şəhəri, Nəsimi r-nu, Neftçilər pr. 153 (Port Baku - supermarket-(A00-05))",40.37520418089539,49.86039244596979,,True,,,,,,,
74pYiSpjZSLkN5wdOVqZjr,2489,ATM USD CNV ABB YENI BİNA MXD ,ATM,"Bakı, Səbail rayonu, Nizami küçəsi 67 (ABB, yeni inzibati bina) ",40.371973,49.836047,,True,,,,,,,
121o2kwGSfNNZwia0yhqDq,2493,ATM USD CNV GANJLIK MALL TM GRG,ATM,"Bakı Nərimanov ray., Fətəli xan Xoyski 14 (Gənclik mall)",40.400268,49.852213,,True,,,,,,,
6hKCIe0CGmyNjhSff0fddb,2136,ATM USD CNV BOLMART TABRIZ SRT,ATM,"Baku city, Narimanov district, Ulvi Bunyadzade 2 (Bolmart Tabriz street)",40.385283,49.850846,,False,,,,,,,
5qi3FIPh3xpY9H8RrUsiIq,2596,ATM NAKHCHIVAN FILIAL 1,ATM,"Naxçıvan ş., H.Əliyev prospekti, ev 13A (ABB Naxçıvan filialı)",39.21261274583827,45.4079758807977,,True,,True,,,,,
5WKAGVg9MUQDwzVLPXXRaY,2595,ATM NAKHCHIVAN HAVA LIMANI,ATM,"Naxçıvan, Beynəlxalq Hava limanı",39.19119,45.447486,,True,,True,,,,,
55paZO4Lq2utgimaQb6R6t,2398,ATM RIM OGUZ ZAGATALA BR2 DN,ATM,"Zaqatala , Vidadi k. 28a  (ABB Zaqatala branch)",41.6289275,46.6414702,,True,,True,,,,,
5eTtNj5M3TIWp9LU9M10WU,2543,ATM RIM OGUZ ZAGATALA BR1 DN,ATM,"Zaqatala , Vidadi k. 28a  (ABB Zaqatala branch)",41.6289275,46.6414702,,True,,True,,,,,
21xNcwwPSRzATiFsbD3tRH,2349,ATM CNV SURAXANI FILIALI 2,ATM,"Bakı, Suraxanı rayonu, Əmircan qəsəbəsi, İ.Məmmədov küçəsi 3. (ABB Suraxanı filialı 24/7)",40.43012600743132,49.98685000312504,,True,,True,,,,,
3GUbZBdYEiw9ICCwUlSSC9,2348,ATM CNV SURAXANI FILIALI 1.,ATM,"Bakı, Suraxanı rayonu, Əmircan qəsəbəsi, İ.Məmmədov küçəsi 3. (ABB Suraxanı filialı 24/7)",40.43012600743132,49.98685000312504,,True,,True,,,,,
6c7Naz52moaG8LpWbqWQFd,526,ATM KUR AGSU SHOBESI,ATM,"Ağsu, Ağsu , S.Vurğun 3 (ABB Kürdəmir filialının Ağsu şöbəsi)",40.567539,48.399806,,False,,,,,,,
7bKdqvSgWkVoxdrtEfMjx2,778,ATM CNV SOCAR YDM Z.BUNYATOV PR,ATM,"Baki şəhəri, Ziya Bünyadov prospekti, 2074 saylı məhəllə, (“Socar” YDM)",40.425189,49.906662,,False,,,,,,,
3ZggYBGLoSktDSxYCEOysJ,1833,"ATM CNV,ABB 24 SHAFA",ATM,"Heydər Əliyev prospekti ""Şəfa"" stadionu",40.411293,49.896965,,False,,,,,,,
3tcfT4fRWUXANSoGPN1FWK,1841,ATM NAS ADORE MART,ATM,"Bakı şəhəri, Nəsimi r-nu, M.Qaşqay küçəsi, 104, ADORE MART",40.393318,49.843006,,False,,,,,,,
p9D3Q0qBgMB91sdvoAQkQ,689,ATM CNV SOCAR 11 BAKI-QUBA 28KM,ATM,"Sumqayıt, Bakı-Quba yolunun 28-ci km.-də yolun sağ tərəfi (""Socar"" YDM)",40.556408,49.639655,,False,,,,,,,
1oA39b07RemRvPISZGStUn,257,"ATM CNV,Y.SAFAROV 20-2",ATM,"Bakı, Xətai rayonu, Yusif Səfərov küçəsi 20 (ABB CNV)",40.382852,49.8649245,,False,,,,,,,
1MbDC9Hg7EEeNjbzyBYlLc,227,ATM CNV 4 MKR ALVADI MARKET,ATM,"Nəsimi r.,4-cü MKR E.İsgəndərov küç., 13",40.417322,49.822512,,False,,,,,,,
2tUHfvcFTTcx5o5F9PP3Po,174,ATM CNV SAHIL OPTIMAL,ATM,"Qaradağ rayonu, Sahil qəsəbəsi, Məhərrəm Seyidov küç,",40.226955,49.575993,,False,,,,,,,
7koLCUSanfcRw6omuwLudn,194,"ATM NAKHCHIVAN, AIRPORT",ATM,"Naxçıvan, Beynəlxalq Hava limanı",39.19119,45.447486,,False,,,,,,,
6IRdJMl1LypaDwCMnWqYiz,2198,ATM CNV ASAN KOMMUNAL,ATM,"Nəsimi r., Cəfər Cabbarlı, 235 Dilarə Əliyeva Küçəsi (ASAN kommunal)",40.380264,49.849622,,True,,,,,,,
6HaX6cXfDs5PIc9FoOGk8Z,2204,ATM CNV BRAVO 20 YANVAR REC,ATM,"Nəsimi r., Tbilisi prospekti, 3007-ci məhəllə (Bravo 20 Yanvar)",40.401478,49.810843,,True,,,,,,,
30KpLa4kjX5uTQ3zNTGNrN,2208,ATM CNV ARAZ MARK. 20 YAN. REC.,ATM,"Nəsimi r. Tbilisi pr. Alatava, ev 2 ""Araz""market",40.398077,49.813835,,True,,,,,,,
3p5RBti7UeHAyGpjtR5VAX,2250,ATM CNV GRANDMART H. ALIYEV REC,ATM,"Nərimanov rayonu, Gülarə Qədirbəyova küç., 9",40.393887,49.862502,,True,,,,,,,
7q8vlsIDvWLfLUV7NhmIfW,2251,ATM CNV GANJLIK BAZARSTORE REC,ATM,"Bakı, Nərimanov rayonu, F.X. Xoyski prospekti, 830",40.399636,49.850539,,True,,,,,,,
S53WZYwgnJLjVxhHR8xVR,2369,ATM NAS NASIMI BRANCH NR,ATM,"Bakı, Nəsimi rayonu, 28 may küç. 21A  (ABB-nin Nəsimi filialı)",40.3773331,49.8496991,,True,,,,,,,
3XBUBFKOt2RAqUJtCGsXpu,2378,ATM CNV AYNA SULTANOVA BAZARSTORE WR,ATM,"Bakı ş. Nərimanov r-nu, Ziya Bünyadov  48/54 (Bazarstore Ayna Sultanova)",40.412492,49.845384,,True,,,,,,,
EMkfx8uNYT47iSGtZeKIF,2347,ATM CNV TIBB UNIVERSITETI-1 WR,ATM,"Bakı, Nəsimi rayonu, Mərdanov küçəsi 96 (Azərbaycan Tibb Akademiyası)",40.394587,49.834014,,True,,,,,,,
5tn8gkX8xh1llwVg7ZaBsq,2416,ATM CNV A.RACABLI ARAZ M. WR,ATM,"Bakı, Əhməd Rəcəbli 27, Nərimanov, (Araz market)",40.411042,49.861069,,True,,,,,,,
1cZGCMvlQfYixfRTsiDBfB,200,ATM RIM YEV GOYCHAY BOLLUG M. NR,ATM,"Goychay r-nu, Nizami Gencevi k. 122 (Bolluq martket)",40.651181,47.750256,,True,,,,,,,
6ZPDR9ZFmDdjWE2Qtjam1q,10253, KOSH XACMAZ BR 3,ATM,"Bakı, Yasamal rayonu, Şərifzadə küçəsi 39",41.457201,48.79414,,,,,,,,,
1kckPT8OBZOU3vzXp9Dn9X,10161,"AC KIOSK CNV, IBA PREMYER 3",ATM,"Bakı, Nizami küçəsi, 67",40.372273,49.836737,,True,,,,,,,
2TDyGV72qLGYRp1XlGXHly,10192,KIOSK NASIMI BRANCH,ATM,"Bakı, 28 may küç. 21A",40.3773331,49.8496991,,True,,,,,,,
3F0UhjqXiO7PaKqebc4gOX,10236,KOSHK CNV ASAN 6,ATM,"Bakı, Xətai rayonu, V.Tau küçəsi, Heydər Əliyev parkının yaxınlığı",40.378209,49.955839,,True,,,,,,,
2Xej49SaSysA66bWzS6SQC,10245,KOSHK CNV ASAN 5,ATM,"Bakı, Nizami rayonu, Heydər Əliyev prospekti 115",40.3990627,49.8350717,,True,,,,,,,
6JliMywcSSjC6vY313aGL5,10329,KOSHK SIYAZAN SHOBASI 2,ATM,"Siyəzən şəhəri, Babək küçəsi",41.075936,49.113667,,True,,,,,,,
